Data e Hora,producao_total,producao_renovavel,hidrica,eolica,solar,ondas,biomassa,producao_nao_renovavel,carvao,gas_natural,termica,producao_por_bombagem,importacao,exportacao
2018-11-01,130.567471,45.712779,6.967131,29.814008,2.187181,0.0,6.744459,82.422368,41.6029,40.652481,0.166987,2.432325,6.0625,5.7216
2018-11-02,139.152295,58.686937,7.290938,43.088339,1.059047,0.0,7.248613,77.588764,33.5421,43.875088,0.171576,2.876594,12.0172,9.2704
2018-11-03,104.106482,23.463538,5.073715,9.92269,1.381864,0.0,7.085269,75.621224,33.8045,41.690172,0.126552,5.02172,31.2821,1.3381
2018-11-04,108.339159,54.696739,6.159919,40.741865,0.62094,0.0,7.174015,50.87842,32.071,18.763971,0.043448,2.764,25.5645,6.3404
2018-11-05,170.517744,98.242603,10.788865999999999,78.145246,2.205337,0.0,7.103154,66.707111,27.1015,39.56326,0.042351,5.56803,6.7104,25.2266
2018-11-06,157.620056,95.159376,10.402624000000001,76.495558,1.3734,0.0,6.887794,55.684467,22.0958,33.552824,0.035842,6.776213,8.8272,12.0513
2018-11-07,148.125951,69.034519,18.586696,41.598197,1.896162,0.0,6.953465,69.677918,28.8201,40.817546,0.040272,9.413514,12.8856,7.5012
2018-11-08,173.728911,96.94808,19.533628999999998,69.182334,1.348112,0.0,6.884004,73.734103,31.7229,41.96631,0.044893,3.046728,4.917,25.1858
2018-11-09,151.822689,94.534848,22.680301,63.353513,1.838841,0.0,6.662193,56.480027,26.484,29.949481,0.046546,0.807814,8.0654,7.078
2018-11-10,153.953532,116.36607,20.286441,88.729024,0.61201,0.0,6.738595,32.738908,23.7531,8.903353,0.082455,4.848554,3.9952,14.5774
2018-11-11,112.000779,76.209295,18.300645000000003,50.153273,0.727824,0.0,7.027553,30.212918,20.882,9.195418,0.1355,5.578566,24.6124,1.6887
2018-11-12,136.118221,50.72715,32.116239,10.18188,1.566986,0.0,6.862044,83.164088,34.8058,48.187613,0.170675,2.226983,15.6388,5.2287
2018-11-13,153.416373,69.538119,30.884813,29.981743,2.094526,0.0,6.577038,81.680434,33.3654,48.132563,0.182471,2.19782,7.4305,12.0237
2018-11-14,158.154462,75.265789,25.139711000000002,40.971287,2.192894,0.0,6.961896,80.008217,33.5098,46.313336,0.185082,2.880456,8.2279,13.0515
2018-11-15,166.896221,75.56316,32.690795,33.900789,1.763203,0.0,7.208372,86.008025,36.6539,49.163645,0.190481,5.325036,4.6948,22.3322
2018-11-16,170.513574,83.037106,34.565559,39.007524,2.229514,0.0,7.23451,85.634359,36.5389,48.80022,0.295238,1.842109,3.0084,25.4186
2018-11-17,166.754349,116.466024,19.319273000000003,89.59328,0.483787,0.0,7.069683,48.176819,25.0222,22.884523,0.270096,2.111506,2.0496,34.395
2018-11-18,119.559859,81.055576,18.943293,54.447175,0.741795,0.0,6.923313,35.293822,23.3571,11.681491,0.255231,3.210461,14.5367,4.3654
2018-11-19,158.747729,62.053398,47.75965,5.959745,1.377418,0.0,6.956584,88.327101,31.967,56.058543,0.301559,8.36723,10.1602,24.4033
2018-11-20,189.888661,101.530754,40.357616,52.747452,1.372749,0.0,7.052936,87.334064,33.2701,53.738821,0.325143,1.023844,1.8394,41.9439
2018-11-21,182.43516,95.219978,32.007885,54.482042,1.868173,0.0,6.861878,86.193978,33.3618,52.512743,0.319435,1.021204,1.1408,30.7609
2018-11-22,182.672342,85.408305,35.87439,41.944351,0.615793,0.0,6.973771,96.700037,39.8979,56.48787,0.314268,0.564,1.25,30.0299
2018-11-23,171.82476,73.071431,30.220613,33.978264,1.929047,0.0,6.943507,98.394559,41.9144,56.177838,0.302321,0.35877,1.3494,20.2782
2018-11-24,182.951755,95.544246,18.787219999999998,68.679718,1.064044,0.0,7.013264,87.357528,39.708,47.396189,0.25334,0.04998,0.4424,44.2461
2018-11-25,129.313543,76.905526,23.95484,45.533414,0.529068,0.0,6.888204,52.304946,28.7973,23.34335,0.164297,0.10307,16.1918,9.3809
2018-11-26,181.305047,104.409451,36.322232,59.569104,1.800757,0.0,6.717358,72.354178,34.6726,37.51481,0.166769,4.541417,3.3818,24.5091
2018-11-27,153.515235,58.246341,32.894419,16.387723,2.262412,0.0,6.701787,91.611603,39.6801,51.666262,0.26524,3.657291,10.6208,8.8982
2018-11-28,177.401334,83.108553,33.743642,39.941839,2.253323,0.0,7.169749,90.294261,38.121,51.858173,0.315088,3.99852,8.0818,22.1197
2018-11-29,185.216346,89.780569,36.767720999999995,45.171595,0.711016,0.0,7.130236,87.833271,39.3266,48.199513,0.307158,7.602507,4.7863,22.5638
2018-11-30,143.372275,54.499737,33.621337000000004,11.908995,1.851305,0.0,7.1181,86.541573,41.3447,44.909415,0.287458,2.330965,20.2267,5.4826
2018-12-01,125.190188,66.769436,28.217276,29.552062,1.819738,0.0,7.18036,55.735923,33.6563,21.808929,0.270694,2.684829,18.7914,3.2748
2018-12-02,105.504963,66.103372,21.644416,35.849469,1.571398,0.0,7.038088,36.453383,25.5411,10.654731,0.257553,2.948208,38.0137,0.35
2018-12-03,138.285368,57.866384,29.372744,20.006143,1.619477,0.0,6.868019,76.682964,37.3695,39.017119,0.296346,3.73602,20.9037,2.3052
2018-12-04,176.336096,85.843125,46.398975,30.488037,2.126095,0.0,6.830018,82.912323,36.6609,45.916286,0.335137,7.580647,2.3978,23.6213
2018-12-05,165.197195,71.48919,43.458985,19.073657,1.993369,0.0,6.963179,83.287183,36.7346,46.171725,0.380858,10.420823,9.9035,16.5361
2018-12-06,148.334944,73.746836,45.139212,19.572499,2.179087,0.0,6.856038,69.668732,33.4578,35.82145,0.389482,4.919376,17.3119,8.3479
2018-12-07,144.468923,78.611751,25.913827,44.237713,1.139032,0.0,7.321179,63.606679,31.3311,31.829332,0.446247,2.250493,18.9607,4.1536
2018-12-08,134.186932,72.351815,25.690992,36.91376,1.926239,0.0,7.820824,56.04784,30.7974,24.714506,0.535934,5.787277,16.0623,9.674
2018-12-09,98.338132,46.404572,20.135376,16.537913,2.090154,0.0,7.641129,45.948981,27.7357,17.725406,0.487875,5.984579,37.5998,0.9272
2018-12-10,158.341576,70.653092,29.645362,31.775323,1.797687,0.0,7.43472,80.255557,37.765,41.989356,0.501201,7.432926,12.6916,16.2686
2018-12-11,158.951517,63.001784,44.956372,11.296001,0.401111,0.0,6.348299,90.859613,40.4616,49.95009,0.447923,5.09012,12.0236,15.6354
2018-12-12,183.062199,91.220064,50.588877,33.325277,0.948508,0.0,6.357402,88.924347,40.3345,48.003765,0.586082,2.917788,9.7121,34.2323
2018-12-13,193.879356,118.361634,22.453834,87.35875,1.696839,0.0,6.852211,69.917345,37.7762,31.564237,0.576908,5.600378,2.8755,28.6309
2018-12-14,154.894481,72.971175,29.647979000000003,34.463452,1.427608,0.0,7.432136,76.950333,39.6972,36.673141,0.579992,4.972973,14.4547,7.1515
2018-12-15,159.669844,96.803036,22.654826999999997,65.622964,0.990979,0.0,7.534265,60.550062,38.2531,21.776046,0.520916,2.316746,4.4986,20.6815
2018-12-16,137.47568,100.067539,24.668265,66.445625,1.2323,0.0,7.721348,34.141856,24.5098,9.076591,0.555465,3.266285,16.327,5.6288
2018-12-17,171.048883,84.852505,47.336695,27.609771,1.965727,0.0,7.940312,76.401893,37.3868,38.283491,0.731602,9.794485,11.9434,23.8142
2018-12-18,197.810687,118.782605,40.430974,70.076367,0.409532,0.0,7.865732,70.895868,34.8195,35.340568,0.7358,8.132214,6.364,34.7947
2018-12-19,186.172954,113.637602,52.51840000000001,51.830254,1.231023,0.0,8.057924,58.015396,26.1144,31.163098,0.737897,14.519957,12.1445,29.5372
2018-12-20,170.860862,95.9947,59.11537800000001,27.340917,1.445718,0.0,8.092687,69.907087,35.7647,33.452483,0.689904,4.959075,12.3101,23.8643
2018-12-21,152.5848,84.615982,41.140619,33.506132,1.923578,0.0,8.045653,63.9152,35.3507,27.864784,0.699717,4.053618,14.7319,12.0055
2018-12-22,138.525493,72.958126,48.984305,13.979046,1.805376,0.0,8.189399,61.824263,35.3617,25.769464,0.693099,3.743104,12.7201,16.0251
2018-12-23,144.822091,82.989496,43.744389,29.652032,1.714687,0.0,7.878388,58.344464,38.387,19.318982,0.638481,3.488132,6.5056,22.5293
2018-12-24,125.385765,65.137872,36.984213,19.450035,0.981134,0.0,7.72249,59.960553,38.0612,21.395549,0.503804,0.28734,8.6002,9.9397
2018-12-25,111.434845,59.995076,24.784618000000002,25.944772,1.469778,0.0,7.795909,50.046283,31.2327,18.237648,0.575935,1.393485,9.7501,2.0734
2018-12-26,121.672272,59.808599,32.261071,18.648471,1.657966,0.0,7.241092,59.279796,35.4415,23.373159,0.465137,2.583877,16.2775,1.2748
2018-12-27,132.16645,59.228138,42.658190000000005,8.434142,0.798447,0.0,7.337358,71.256451,40.5374,30.209472,0.509579,1.681861,12.8896,2.172
2018-12-28,145.746411,80.524469,36.025189,35.366683,1.42539,0.0,7.707207,65.000946,38.5072,25.835955,0.657791,0.220996,6.3024,13.1606
2018-12-29,137.071063,98.654361,23.014009,65.32356,2.138224,0.0,8.178568,31.140429,19.1599,11.269421,0.711108,7.276273,15.6375,12.0531
2018-12-30,142.899132,100.218562,25.240030000000004,64.657396,2.23604,0.0,8.085096,35.301651,20.2828,14.375002,0.643849,7.378918,10.1709,17.6384
2018-12-31,139.206658,76.733596,30.981698,35.689565,2.221896,0.0,7.840436,54.758746,33.3001,20.969767,0.488879,7.714317,8.5038,16.209
2019-01-01,97.24064,33.418964,15.960920000000002,7.702543,2.243021,0.0,7.51248,58.680609,35.45,22.620885,0.609724,5.141067,27.4774,1.9105
2019-01-02,135.773228,56.741622,19.57498,27.024375,2.289674,0.0,7.852593,70.848229,38.1891,32.143245,0.515884,8.183377,23.1903,5.0146
2019-01-03,197.550499,96.085256,42.237035,44.458903,1.413942,0.0,7.975377,92.678167,39.8817,52.310713,0.485754,8.787076,2.5538,37.3162
2019-01-04,181.489352,81.877294,41.298682,30.640661,1.946128,0.0,7.991823,96.716396,40.4608,55.723794,0.531802,2.895662,0.437,18.67
2019-01-05,146.638621,63.465228,28.394462,24.426709,2.402892,0.0,8.241165,82.064408,40.8064,40.589154,0.668854,1.108985,6.7487,8.4922
2019-01-06,108.908691,65.321254,16.921185,37.87459,2.387098,0.0,8.138381,40.951225,26.0333,14.247766,0.67016,2.636212,39.7801,0.0
2019-01-07,168.393022,74.140855,22.492435999999998,41.037297,2.428261,0.0,8.182861,83.739086,37.3556,45.670406,0.71308,10.513081,15.1491,12.6129
2019-01-08,156.047447,69.493154,23.849559,35.626236,2.381367,0.0,7.635992,81.751532,38.2078,42.870241,0.673491,4.802761,18.2113,3.7381
2019-01-09,142.00359,58.834116,17.26042,32.555547,2.342511,0.0,6.675637,79.637349,37.332,41.586063,0.719286,3.532125,30.1796,1.3043
2019-01-10,197.808115,101.565546,23.506934,68.923194,2.352758,0.0,6.78266,88.680541,39.021,48.908738,0.750803,7.562028,6.8725,32.8188
2019-01-11,195.083556,101.083712,26.621683,64.266267,2.469249,0.0,7.726513,90.806834,39.9936,50.084089,0.729145,3.193009,0.3236,25.793
2019-01-12,140.063882,63.655309,9.018055,44.187406,2.504709,0.0,7.945139,72.641885,37.2309,34.708653,0.702332,3.766688,18.8476,2.1567
2019-01-13,109.505729,51.55981,13.232548999999999,28.190915,2.502993,0.0,7.633352,52.094168,25.9648,25.436279,0.693089,5.851751,38.4362,0.1
2019-01-14,130.770832,41.544448,19.322423,12.197904,2.454703,0.0,7.569418,86.065911,38.7745,46.558204,0.733207,3.160473,32.7668,0.25
2019-01-15,162.770476,59.777075,36.796678,14.191494,1.255033,0.0,7.53387,96.661233,40.9085,55.006993,0.745741,6.332168,14.0607,6.1325
2019-01-16,151.780548,52.051758,38.127857999999996,5.80467,0.792187,0.0,7.327043,97.923689,42.0019,55.185989,0.7358,1.8051,20.2202,2.1335
2019-01-17,175.908442,80.796234,44.68799799999999,26.327811,1.629272,0.0,8.151152,92.977168,41.9193,50.311811,0.746057,2.13504,8.3677,18.8088
2019-01-18,169.390384,75.730825,56.974209,8.627375,1.809424,0.0,8.319818,92.963665,41.9558,50.274986,0.732879,0.695893,15.9707,15.9977
2019-01-19,172.908516,97.017477,33.004728,55.353304,0.434974,0.0,8.224471,75.862727,41.5274,33.660104,0.675223,0.028312,8.5642,30.7811
2019-01-20,150.015237,101.755918,15.363087,75.832257,2.411596,0.0,8.148978,48.164059,27.9093,19.599025,0.655734,0.09526,4.5221,13.9206
2019-01-21,177.387341,85.880975,43.534226999999994,31.70103,2.525233,0.0,8.120485,86.118137,39.5427,45.910669,0.664768,5.388229,8.756,21.8195
2019-01-22,196.750769,110.742071,24.841179999999998,78.498529,0.88683,0.0,6.515531,84.105952,39.4249,44.033024,0.648028,1.902746,2.5846,28.813
2019-01-23,194.124828,137.058339,27.591659000000003,101.902875,1.105246,0.0,6.458559,51.504587,27.2876,23.473758,0.743229,5.561902,1.5858,25.3496
2019-01-24,171.674173,104.753061,12.956309000000001,83.09775,2.11484,0.0,6.584161,63.827771,29.82792,33.26422,0.735631,3.093342,6.5664,9.483
2019-01-25,131.917561,48.359421,12.943827,25.859844,2.594993,0.0,6.960757,81.31761,33.5824,47.018494,0.716716,2.24053,29.2869,1.4627
2019-01-26,103.4753,38.975758,11.969043000000001,17.3691,2.637805,0.0,6.999809,63.6636,25.34746,37.621671,0.69447,0.835942,35.112,0.0
2019-01-27,111.508993,98.59089,11.358328,78.695007,1.584254,0.0,6.953301,10.935243,0.05201,10.209718,0.673515,1.982859,39.1258,0.0
2019-01-28,146.691052,102.502182,19.614508,74.658538,1.388057,0.0,6.841078,36.737336,10.37828,25.640137,0.718919,7.451535,20.122,1.3834
2019-01-29,153.278605,101.584735,15.472845999999999,78.406872,0.809171,0.0,6.895845,48.266872,17.45679,30.063657,0.746425,3.426999,15.4129,4.9739
2019-01-30,161.505895,96.599972,26.536133000000003,62.684279,0.425015,0.0,6.954545,54.130967,22.5219,30.86971,0.739357,10.774956,14.1494,9.8661
2019-01-31,176.374996,132.826957,25.078948999999998,100.129542,0.660866,0.0,6.9576,34.518873,20.0781,13.725135,0.715638,9.029166,7.4415,11.9383
2019-02-01,179.079564,144.029758,33.685309000000004,102.415948,1.643331,0.0,6.28517,27.448465,11.03112,15.761047,0.656297,7.601341,5.9085,12.6038
2019-02-02,135.658525,117.893004,34.038094,74.50248,2.614319,0.0,6.738111,10.07912,-0.80828,10.369139,0.518261,7.686402,21.2762,0.0834
2019-02-03,96.240116,65.382798,36.63826,18.998506,2.965464,0.0,6.780568,21.725803,12.60829,8.535042,0.582471,9.131515,39.2996,0.05
2019-02-04,117.994991,50.419631,37.664590000000004,3.459974,2.687654,0.0,6.607414,67.43441,31.34696,35.495407,0.592043,0.14095,42.1016,0.0
2019-02-05,133.895312,58.409967,47.566084,1.189874,2.895491,0.0,6.758518,75.130155,29.74254,44.633444,0.754171,0.35519,29.7483,0.2756
2019-02-06,126.972229,56.928887,35.942429999999995,11.541801,2.564398,0.0,6.880257,69.833383,26.71261,42.365785,0.754987,0.20996,37.7163,0.1
2019-02-07,124.000424,60.905474,34.890067,16.887506,2.547188,0.0,6.580714,60.52541,20.49536,39.283077,0.746974,2.56954,37.1497,0.4902
2019-02-08,115.514132,54.348923,29.349715,16.06719,2.290997,0.0,6.64102,60.065155,25.9642,33.400884,0.700071,1.100054,43.9828,0.0
2019-02-09,102.355832,65.786266,27.616424,29.39186,1.968546,0.0,6.809435,35.907481,24.6118,10.600783,0.694898,0.662085,38.7307,0.0
2019-02-10,107.306206,94.192523,24.739943,61.54241,1.177774,0.0,6.732396,9.44301,-0.3638,9.127201,0.679609,3.670672,41.1775,0.4
2019-02-11,131.771077,71.698858,29.896251,32.245692,3.073031,0.0,6.483884,56.569228,23.2546,32.709198,0.60543,3.502991,27.1758,1.9203
2019-02-12,148.867556,71.015199,31.818503,29.797392,2.898001,0.0,6.501304,73.044194,28.2032,44.086025,0.754969,4.808163,14.7519,4.7464
2019-02-13,135.918671,50.664886,28.171988999999996,13.128074,2.999371,0.0,6.365453,81.190661,28.2125,52.267588,0.710572,4.063124,22.9092,2.6754
2019-02-14,153.090125,97.714499,16.670825,71.536706,3.085011,0.0,6.421957,55.214968,25.059,29.645952,0.510016,0.160659,13.9637,4.2381
2019-02-15,145.332617,74.237209,32.349822,33.222114,2.141252,0.0,6.524021,63.041435,25.2102,37.252568,0.578667,8.053973,15.0573,6.719
2019-02-16,98.082432,63.473825,21.489452,32.619199,2.612898,0.0,6.752276,32.756719,20.6904,11.403496,0.662823,1.851888,40.3745,0.45
2019-02-17,89.039148,54.703467,21.005086000000002,25.479945,1.587238,0.0,6.631199,29.752434,19.3808,9.712714,0.65892,4.583246,38.1168,0.0
2019-02-18,135.031808,58.873692,33.329422,18.362931,0.536362,0.0,6.644977,68.314394,28.008,39.605854,0.70054,7.843722,19.895,0.4277
2019-02-19,135.673746,49.566632,33.298921,7.326381,2.308429,0.0,6.632901,85.874379,32.7808,52.370477,0.723102,0.232736,17.6746,0.7441
2019-02-20,135.263564,51.448465,22.066792,20.647377,2.414616,0.0,6.319679,83.177835,33.448,49.157899,0.571936,0.637265,22.0066,0.1
2019-02-21,138.322452,89.639589,20.533293,60.47575,2.566276,0.0,6.06427,47.949224,20.5836,26.790388,0.575235,0.73364,23.3025,1.3971
2019-02-22,151.422653,95.078593,21.927686,64.249362,2.715462,0.0,6.186083,52.324989,20.6089,31.156055,0.560034,4.019071,13.3862,7.6363
2019-02-23,90.01695,42.814127,22.059364000000002,11.75682,2.424696,0.0,6.573248,45.914773,20.01739,25.242239,0.655145,1.28805,38.9811,0.0
2019-02-24,84.978022,44.890409,15.107193,20.18676,3.171313,0.0,6.425143,38.015728,19.85025,17.516138,0.64934,2.071885,38.6079,0.0
2019-02-25,117.281688,50.65064,22.59705,18.202462,3.228125,0.0,6.623004,65.499343,20.88563,43.906662,0.707052,1.131704,27.0047,0.8891
2019-02-26,144.186246,92.456359,20.190392,62.877103,2.585036,0.0,6.803828,49.821933,24.7742,24.305674,0.742058,1.907954,11.4471,3.5902
2019-02-27,141.284741,75.077684,31.851550000000003,34.277127,2.101972,0.0,6.847035,53.321644,27.1687,25.41415,0.738794,12.885413,15.4705,6.2626
2019-02-28,129.391233,63.298357,39.82211,14.020612,2.602131,0.0,6.853504,56.467426,27.8488,27.882681,0.735944,9.62545,17.1648,2.6368
2019-03-01,142.804501,74.58511,36.756507,28.589361,2.362865,0.0,6.876377,66.608292,28.1199,37.740733,0.747659,1.6111,11.3432,9.3529
2019-03-02,103.157428,49.624584,17.433436999999998,22.372692,2.867023,0.0,6.951432,50.370047,26.9838,22.657742,0.728504,3.162797,27.6933,0.05
2019-03-03,90.978066,73.981145,15.778881,48.529544,2.727417,0.0,6.945303,16.994942,6.0826,10.200627,0.711715,0.001979,32.5085,0.0
2019-03-04,113.883553,59.804117,17.231215,34.068138,1.659728,0.0,6.845036,45.435907,21.6174,23.10013,0.718377,8.643529,29.2614,2.4319
2019-03-05,143.153354,90.070502,14.064366999999999,68.29645,0.871518,0.0,6.838168,48.353265,21.5077,26.125145,0.72042,4.729587,5.3988,25.4702
2019-03-06,143.295887,125.978348,22.975415,94.635536,1.89143,0.0,6.475968,13.979789,-0.7434,14.026685,0.696505,3.337749,14.1028,3.1591
2019-03-07,135.471853,77.933958,28.734082,41.29829,1.828294,0.0,6.073293,52.828898,21.2794,30.849031,0.700468,4.708996,17.6967,0.6835
2019-03-08,161.866041,84.239947,50.288284000000004,24.134571,2.833763,0.0,6.983328,74.366254,33.1293,40.51344,0.723514,3.25984,4.8966,18.0635
2019-03-09,111.527178,51.595203,32.353266000000005,7.985316,3.368805,0.0,7.887817,59.574026,28.1927,30.80278,0.578546,0.357949,20.1262,0.9406
2019-03-10,91.159435,56.862354,25.675962,20.031087,3.215556,0.0,7.93975,32.325036,21.5075,10.280575,0.536961,1.972045,33.5151,0.5972
2019-03-11,122.561241,58.932242,29.412887,18.213952,3.223483,0.0,8.081921,60.02074,24.6515,34.773723,0.595517,3.608259,26.0483,2.8698
2019-03-12,133.360505,76.849382,33.374987999999995,32.666617,3.316667,0.0,7.49111,55.370468,23.8167,30.938601,0.615167,1.140655,19.1568,1.3566
2019-03-13,144.25661,106.779309,27.134223,68.667392,3.582183,0.0,7.395512,33.497893,15.19351,17.679866,0.624517,3.979407,14.8574,3.7905
2019-03-14,114.714123,66.352691,33.373826,21.423615,3.545021,0.0,8.010229,46.156677,14.6297,30.904679,0.622298,2.204755,31.4035,0.1
2019-03-15,112.995103,54.016555,34.566489999999995,7.788902,3.552495,0.0,8.108667,54.145939,25.6812,27.871313,0.593426,4.83261,31.0285,0.05
2019-03-16,94.975064,61.333885,27.694103000000002,22.081332,3.46369,0.0,8.09476,32.319933,13.316,18.465659,0.538274,1.321246,34.9627,0.0
2019-03-17,80.587756,68.474968,16.266657000000002,41.380939,2.815338,0.0,8.012034,10.038449,-0.7533,10.269382,0.522367,2.074339,46.9209,0.0
2019-03-18,121.349936,77.996303,19.33285,47.535526,3.478575,0.0,7.649352,38.839367,18.578,19.692485,0.568883,4.514266,29.1143,0.4476
2019-03-19,112.031779,63.129032,19.445023,32.205362,3.611578,0.0,7.867069,43.848378,22.5384,20.70695,0.603028,5.054368,33.2889,0.5824
2019-03-20,121.204616,81.033349,20.385636,49.601223,3.677434,0.0,7.369056,37.595786,23.3433,13.780904,0.471581,2.575481,28.766,3.2544
2019-03-21,121.392567,65.196894,34.048289,20.829823,3.260539,0.0,7.058243,47.891769,25.1255,22.15622,0.610049,8.303904,25.529,3.302
2019-03-22,116.579469,63.98174,44.434501000000004,8.422983,3.599916,0.0,7.524339,51.065594,27.8576,22.686286,0.521708,1.532135,25.3535,0.0
2019-03-23,104.275652,66.525399,23.289957,32.383847,3.351239,0.0,7.500357,37.259823,18.4369,18.347835,0.475088,0.49043,24.6924,0.52
2019-03-24,72.753351,59.630778,15.823921999999998,33.314697,2.891666,0.0,7.600493,9.980197,-0.6746,10.192717,0.46208,3.142376,47.6782,0.0
2019-03-25,90.666151,71.265534,13.309557000000002,46.975496,3.433201,0.0,7.54728,13.833829,-0.6055,13.942135,0.497194,5.566788,50.9492,0.0
2019-03-26,124.665431,105.673693,12.479676999999999,82.768011,2.701966,0.0,7.724039,13.876006,-0.6545,14.019691,0.510815,5.115731,29.8527,0.9375
2019-03-27,120.622969,80.641189,16.270768,53.31711,3.551378,0.0,7.501931,30.761828,15.2829,14.936598,0.54233,9.219952,29.3417,4.2414
2019-03-28,108.721393,59.952908,14.530639999999998,34.381291,3.619923,0.0,7.421054,46.728306,25.312,20.885454,0.530852,2.040178,36.0124,0.0027
2019-03-29,107.434796,49.018615,22.014548,15.84963,3.389481,0.0,7.764957,54.557815,31.8823,22.168953,0.506563,3.858365,31.6999,0.2279
2019-03-30,76.707812,36.311238,17.148159,8.578865,2.840114,0.0,7.744101,40.069854,26.9805,12.617146,0.472208,0.32672,45.7571,0.0
2019-03-31,78.702476,37.773558,18.117528,10.107383,2.223065,0.0,7.325582,36.039245,25.6762,9.922431,0.440614,4.889673,32.7275,0.0
2019-04-01,145.884573,60.054479,38.926705999999996,11.944241,2.255985,0.0,6.927548,82.387082,30.8019,51.092549,0.492633,3.443012,4.1895,16.1832
2019-04-02,162.031248,68.743201,37.216229000000006,21.833766,3.045174,0.0,6.648032,92.856169,32.9882,59.355396,0.512574,0.431878,0.343,23.5804
2019-04-03,166.631915,97.327058,20.615502,66.551901,3.577857,0.0,6.581799,66.322544,25.7112,40.099922,0.511422,2.982313,5.0597,25.7076
2019-04-04,159.3379,84.164005,33.507493999999994,40.133419,3.522063,0.0,7.001029,71.644211,27.0245,44.0234,0.596311,3.529684,6.1143,18.5068
2019-04-05,166.367031,101.028856,39.955459999999995,51.354032,2.477529,0.0,7.241836,63.376093,28.083,34.702135,0.590958,1.962082,3.5903,20.6616
2019-04-06,126.361447,105.308533,18.393902999999998,77.123328,2.846355,0.0,6.944947,18.394137,0.1434,17.709193,0.541544,2.658777,19.2749,2.2341
2019-04-07,112.398988,78.78881,21.462583000000002,49.10997,1.165566,0.0,7.050691,27.67477,13.4762,13.667055,0.531514,5.935408,23.8968,4.9186
2019-04-08,163.344101,84.506928,23.257965,51.698017,2.800655,0.0,6.750291,69.827021,24.9919,44.297617,0.537504,9.010152,6.9432,20.8663
2019-04-09,163.813994,108.412932,17.981104000000002,81.328669,3.018357,0.0,6.084802,50.36333,24.2159,25.678649,0.468781,5.037732,5.8117,15.2298
2019-04-10,161.688338,93.058839,19.389046,64.521066,3.077376,0.0,6.071352,66.799665,23.6014,42.74407,0.454195,1.829834,9.7189,14.8927
2019-04-11,136.782976,53.356006,25.209734,18.528421,3.70535,0.0,5.9125,75.705151,30.9016,44.380356,0.423195,7.721819,13.7926,7.7
2019-04-12,148.484333,56.979184,38.036865999999996,8.039426,4.176114,0.0,6.726778,89.587024,32.7408,56.426673,0.419551,1.918126,6.426,13.7504
2019-04-13,128.661829,43.366493,25.802526,7.397081,2.938225,0.0,7.228662,85.232805,33.4922,51.242412,0.498194,0.06253,6.6588,9.8485
2019-04-14,101.373525,34.894593,16.027137,9.170227,2.44086,0.0,7.256368,62.711408,23.5151,38.636542,0.559765,3.767525,27.2964,6.9569
2019-04-15,141.293679,68.537916,18.301925,40.320157,2.751703,0.0,7.164131,67.67956,25.1346,41.968206,0.576754,5.076203,15.3316,12.1596
2019-04-16,131.70799,56.660756,20.064411999999997,25.18835,3.885954,0.0,7.52204,72.427838,27.2327,44.458107,0.737031,2.619396,15.2899,3.9612
2019-04-17,124.126556,85.250854,20.592935999999998,57.251446,0.729323,0.0,6.677148,35.298717,10.0813,24.494908,0.722509,3.576985,27.9006,0.7751
2019-04-18,99.896572,50.210272,25.143286,15.040496,2.633874,0.0,7.392615,47.525716,13.5295,33.310762,0.685454,2.160584,39.9416,0.0
2019-04-19,81.887511,60.974944,17.454336,33.329498,2.209435,0.0,7.981676,19.019652,0.3065,18.068937,0.644215,1.892915,43.4424,0.0
2019-04-20,91.193372,77.94528,11.471848999999999,55.5716,2.945841,0.0,7.95599,10.854062,-0.7281,10.95378,0.628381,2.39403,48.6067,0.0
2019-04-21,82.869954,66.511154,14.024565,40.723935,3.909438,0.0,7.853216,9.797426,-0.5933,9.745562,0.645164,6.561375,41.2206,1.3071
2019-04-22,90.623961,51.634899,13.733611999999999,27.4197,3.085496,0.0,7.396091,33.923568,8.9904,24.292714,0.640454,5.065495,35.8749,0.0
2019-04-23,116.944709,79.662433,18.717242999999996,50.58699,2.744172,0.0,7.614028,27.474536,-0.7623,27.605469,0.631367,9.80774,28.7024,1.2003
2019-04-24,137.019272,119.119897,16.047843999999998,93.460963,1.671004,0.0,7.940086,13.713745,-0.729,13.813845,0.628899,4.185631,25.5006,1.3284
2019-04-25,148.22844,126.397199,26.007263000000002,89.375358,3.153845,0.0,7.860732,10.08412,-0.7418,10.212079,0.613841,11.747121,9.3915,20.3457
2019-04-26,126.737136,74.904936,33.403679,29.580416,3.838374,0.0,8.082466,39.960038,9.5562,29.762955,0.640883,11.872163,20.0507,8.2696
2019-04-27,117.104709,63.477621,30.962663,19.799335,4.431625,0.0,8.283998,44.445948,13.8762,29.916309,0.653439,9.18114,10.7143,6.9746
2019-04-28,77.154825,45.403533,23.205408,10.401106,3.849194,0.0,7.947826,29.950348,6.7561,22.569037,0.625211,1.800943,40.3391,1.1018
2019-04-29,118.403078,62.266967,35.556924,14.751232,4.19486,0.0,7.763951,53.091298,12.5581,39.870381,0.662817,3.044813,18.9694,2.9004
2019-04-30,129.729988,72.248322,41.90310100000001,18.34637,4.198394,0.0,7.800457,55.793616,12.126,43.016787,0.650829,1.68805,10.5565,4.1945
