"room_id","survey_id","host_id","room_type","country","city","borough","neighborhood","reviews","overall_satisfaction","accommodates","bedrooms","bathrooms","price","minstay","name","last_modified","latitude","longitude","location"
406794,1476,325306,"Entire home/apt",NA,"Amsterdam",NA,"Oud Oost",8,5,4,2,NA,180,NA,"Beautiful spacious 130m family home","2017-07-22 22:32:32.570172",52.361307,4.925787,"0101000020E6100000703FE08101B413406E68CA4E3F2E4A40"
16318625,1476,106794760,"Entire home/apt",NA,"Amsterdam",NA,"Bos en Lommer",5,5,3,2,NA,84,NA,"Charming spacious apartment","2017-07-22 17:26:48.666748",52.37329,4.84832,"0101000020E6100000BF2B82FFAD64134040F67AF7C72F4A40"
19425728,1476,121500101,"Private room",NA,"Amsterdam",NA,"Noord-West / Noord-Midden",2,0,2,1,NA,52,NA,"Cosy bedroom near Museumplein","2017-07-22 16:05:55.564719",52.347981,4.877984,"0101000020E610000022A5D93C0E8313408F5033A48A2C4A40"
11537276,1476,19995382,"Entire home/apt",NA,"Amsterdam",NA,"De Baarsjes / Oud West",0,0,4,2,NA,240,NA,"Lovely city house near Vondelpark","2017-07-23 04:04:27.581653",52.361016,4.853198,"0101000020E6100000E90C8CBCAC69134097AAB4C5352E4A40"
19585458,1476,19633449,"Entire home/apt",NA,"Amsterdam",NA,"De Baarsjes / Oud West",0,0,4,2,NA,150,NA,"2 bedrooms apartment in the center of Amsterdam","2017-07-22 22:15:46.872380",52.36288,4.879888,"0101000020E61000004792205C01851340AD2F12DA722E4A40"
14292304,1476,35714683,"Entire home/apt",NA,"Amsterdam",NA,"Noord-West / Noord-Midden",0,0,4,1,NA,167,NA,"Rietvelt Apartment","2017-07-22 23:48:31.891352",52.350671,4.846904,"0101000020E610000006685BCD3A631340EB538EC9E22C4A40"
6978971,1476,29058915,"Entire home/apt",NA,"Amsterdam",NA,"De Baarsjes / Oud West",19,5,4,1,NA,300,NA,"Bright, stylish, private roof terrace, trendy area","2017-07-23 03:12:49.588681",52.368934,4.872403,"0101000020E6100000AABA4736577D1340F530B43A392F4A40"
7169772,1476,4950256,"Entire home/apt",NA,"Amsterdam",NA,"De Baarsjes / Oud West",22,5,2,1,NA,132,NA,"Light & Luxurious home near center","2017-07-22 20:27:13.751842",52.368627,4.865452,"0101000020E6100000FB07910C3976134017B6662B2F2F4A40"
19499102,1476,136908409,"Entire home/apt",NA,"Amsterdam",NA,"Centrum West",2,0,4,1,NA,181,NA,"4p apartment in centre of Amsterdam","2017-07-22 22:22:12.442083",52.378828,4.884534,"0101000020E6100000DECCE847C38913409067976F7D304A40"
19885870,1476,14229277,"Entire home/apt",NA,"Amsterdam",NA,"Oud Oost",0,0,8,6,NA,300,NA,"Beautiful house at child friendly square","2017-07-23 02:58:40.438958",52.357359,4.908678,"0101000020E6100000F660527C7CA2134034F790F0BD2D4A40"
4696241,1476,24279237,"Entire home/apt",NA,"Amsterdam",NA,"De Pijp / Rivierenbuurt",96,5,6,3,NA,238,NA,"HOUSEBOAT, luxury in loftstyle","2017-07-23 03:06:10.529118",52.351414,4.909383,"0101000020E61000004A27124C35A31340A3AD4A22FB2C4A40"
19976656,1476,141665148,"Private room",NA,"Amsterdam",NA,"Centrum Oost",0,0,4,2,NA,144,NA,"Amazing private apartment in the City Centre (1)","2017-07-22 16:34:00.421500",52.364288,4.884347,"0101000020E61000004A438D4292891340A2293BFDA02E4A40"
12044949,1476,64493562,"Entire home/apt",NA,"Amsterdam",NA,"Slotervaart",1,0,4,2,NA,93,NA,"Spacious apartment in Amsterdam Nieuw West","2017-07-22 17:32:26.009938",52.366537,4.840042,"0101000020E6100000D41055F8335C134011E335AFEA2E4A40"
10358619,1476,53313217,"Entire home/apt",NA,"Amsterdam",NA,"Oostelijk Havengebied / Indische Buurt",16,5,2,1,NA,144,NA,"Spacious 3/4th flr apt. near centre","2017-07-22 19:58:13.091244",52.364134,4.941253,"0101000020E61000002C0C91D3D7C313404BAE62F19B2E4A40"
14246050,1476,517215,"Entire home/apt",NA,"Amsterdam",NA,"Noord-West / Noord-Midden",1,0,4,3,NA,286,NA,"2 storey rooftop apartment w/ roof terrace 35+","2017-07-23 03:59:51.125321",52.345183,4.861998,"0101000020E6100000A0DE8C9AAF7213404D11E0F42E2C4A40"
6477028,1476,9180686,"Entire home/apt",NA,"Amsterdam",NA,"Centrum Oost",14,5,2,1,NA,168,NA,"Beautiful apartment in city center.","2017-07-22 22:15:30.717680",52.367109,4.909313,"0101000020E6100000834F73F222A313409C887E6DFD2E4A40"
19529296,1476,34337825,"Entire home/apt",NA,"Amsterdam",NA,"Westerpark",0,0,2,1,NA,150,NA,"Cozy Apartment near Jordaan & Westerpark","2017-07-22 22:23:43.524785",52.381238,4.868115,"0101000020E61000000DAB7823F378134009FF2268CC304A40"
11938875,1476,19618108,"Entire home/apt",NA,"Amsterdam",NA,"Oud Noord",1,0,4,2,NA,96,NA,"Big and bright appt next to station","2017-07-22 17:26:21.435589",52.385565,4.900338,"0101000020E61000005A626534F2991340BABDA4315A314A40"
13790623,1476,75525024,"Entire home/apt",NA,"Amsterdam",NA,"De Baarsjes / Oud West",23,5,4,2,NA,240,NA,"Bright lovely ap in charming area -Rooftop terrace","2017-07-23 03:10:47.178056",52.36873,4.874332,"0101000020E6100000956247E3507F1340EC866D8B322F4A40"
18262601,1476,124515551,"Entire home/apt",NA,"Amsterdam",NA,"Bos en Lommer",2,0,4,2,NA,239,NA,"Modern 2 floor apartment with spacious garden","2017-07-23 03:24:10.750386",52.381446,4.852645,"0101000020E6100000456458C51B6913405298F738D3304A40"
2306728,1476,11781482,"Entire home/apt",NA,"Amsterdam",NA,"Centrum West",15,5,4,2,NA,300,NA,"Spacious 2 bedr. appartment!","2017-07-23 03:30:15.398418",52.374937,4.878973,"0101000020E61000009E44847F11841340BA8784EFFD2F4A40"
7393333,1476,38736682,"Entire home/apt",NA,"Amsterdam",NA,"De Pijp / Rivierenbuurt",34,5,4,2,NA,162,NA,"Spacious family friendly house.","2017-07-22 22:36:56.175871",52.345031,4.902936,"0101000020E6100000348639419B9C1340978DCEF9292C4A40"
7058734,1476,5545592,"Private room",NA,"Amsterdam",NA,"Centrum West",8,4.5,2,1,NA,119,NA,"Large room in heart of Amsterdam","2017-07-22 16:26:58.474640",52.379266,4.892333,"0101000020E6100000F790F0BDBF9113400C3ECDC98B304A40"
11503697,1476,15364680,"Entire home/apt",NA,"Amsterdam",NA,"De Baarsjes / Oud West",4,5,2,1,NA,150,NA,"Luxurious stylish apartment with great garden","2017-07-22 23:13:55.981477",52.361782,4.853693,"0101000020E6100000E84B6F7F2E6A1340072461DF4E2E4A40"
7895182,1476,32659450,"Private room",NA,"Amsterdam",NA,"Bos en Lommer",39,4.5,2,1,NA,94,NA,"Cosy, comfortable, quiet bedroom","2017-07-22 16:12:40.189397",52.375193,4.838928,"0101000020E610000075CB0EF10F5B13401558005306304A40"
15937910,1476,75206611,"Entire home/apt",NA,"Amsterdam",NA,"Oud Oost",3,4.5,2,1,NA,144,NA,"Luxurious apartment near the canals of Amsterdam","2017-07-22 20:06:18.531054",52.350612,4.912381,"0101000020E610000094F7713447A61340E6CAA0DAE02C4A40"
5522835,1476,28640737,"Entire home/apt",NA,"Amsterdam",NA,"De Pijp / Rivierenbuurt",11,4.5,2,1,NA,119,NA,"Trendy Apartment @The Pijp + Cat!","2017-07-22 17:57:18.377171",52.35561,4.891821,"0101000020E6100000488B338639911340B610E4A0842D4A40"
14327792,1476,87677704,"Entire home/apt",NA,"Amsterdam",NA,"Oud Oost",17,4.5,3,2,NA,102,NA,"Stunning Apartment in Amsterdam-East | BALCONY","2017-07-22 17:29:10.088855",52.350115,4.912357,"0101000020E6100000501BD5E940A61340666B7D91D02C4A40"
12795600,1476,1228646,"Entire home/apt",NA,"Amsterdam",NA,"Geuzenveld / Slotermeer",0,0,3,2,NA,162,NA,"Central house with garden!","2017-07-22 23:00:09.541046",52.382798,4.835831,"0101000020E610000091EEE714E4571340B37C5D86FF304A40"
8675811,1476,11714074,"Entire home/apt",NA,"Amsterdam",NA,"Noord Oost",0,0,2,2,NA,96,NA,"3 ROOMappartement @ Buikslotermeerplein North","2017-07-22 17:26:06.275011",52.397718,4.942374,"0101000020E61000001F679AB0FDC41340E883656CE8324A40"
19708914,1476,20576951,"Entire home/apt",NA,"Amsterdam",NA,"Centrum West",0,0,3,1,NA,174,NA,"Cozy Apartment @ the Heart of Old Amsterdam","2017-07-22 22:19:50.967409",52.3773,4.88383,"0101000020E61000000CE544BB0A891340F163CC5D4B304A40"
17401373,1476,117640087,"Entire home/apt",NA,"Amsterdam",NA,"De Pijp / Rivierenbuurt",3,4.5,2,1,NA,168,NA,"Luxurious City Apartment with Roof Rerrace","2017-07-22 22:38:56.181713",52.350718,4.893253,"0101000020E61000002E3718EAB09213402C0FD253E42C4A40"
18411342,1476,127938,"Entire home/apt",NA,"Amsterdam",NA,"Oud Noord",7,5,3,1,NA,180,NA,"Cute 1BR House near Center","2017-07-22 22:18:26.601652",52.391449,4.907136,"0101000020E6100000D7187442E8A01340A58636001B324A40"
13558192,1476,78099765,"Entire home/apt",NA,"Amsterdam",NA,"Centrum Oost",5,3,4,2,NA,204,NA,"Amazing, spacious 2 bedroom home with garden!","2017-07-23 02:38:00.727206",52.360981,4.910205,"0101000020E61000006B9F8EC70CA413401BBD1AA0342E4A40"
18531581,1476,28307239,"Entire home/apt",NA,"Amsterdam",NA,"Bos en Lommer",5,5,4,2,NA,192,NA,"Large and sunny appartment with roof terrace -west","2017-07-23 02:38:24.458044",52.379428,4.859741,"0101000020E6100000101FD8F15F701340E597C11891304A40"
14926300,1476,93827703,"Entire home/apt",NA,"Amsterdam",NA,"Centrum West",5,5,4,2,NA,299,NA,"AMAZING monumental FAMILY house in CITY CENTRE","2017-07-23 03:01:16.863006",52.378269,4.882266,"0101000020E6100000AF7D01BD708713409A0B5C1E6B304A40"
10807217,1476,3943590,"Entire home/apt",NA,"Amsterdam",NA,"Centrum West",0,0,4,2,NA,480,NA,"Modern-Retro Design Loft in Jordaan","2017-07-23 05:55:20.569837",52.368969,4.877472,"0101000020E6100000739F1C0588821340711E4E603A2F4A40"
15305599,1476,7873172,"Private room",NA,"Amsterdam",NA,"Ijburg / Eiland Zeeburg",4,5,5,2,NA,71,NA,"99m2 | 1-5p | 15min central station | free parking","2017-07-22 16:09:12.803811",52.354331,4.997307,"0101000020E61000009949D40B3EFD1340C07ADCB75A2D4A40"
1787633,1476,5314823,"Entire home/apt",NA,"Amsterdam",NA,"Oud Noord",13,4.5,8,4,NA,233,NA,"Beautiful big house centrally located","2017-07-23 03:01:53.847520",52.386438,4.922877,"0101000020E610000020EC14AB06B1134040F7E5CC76314A40"
18818101,1476,131021076,"Entire home/apt",NA,"Amsterdam",NA,"De Baarsjes / Oud West",0,0,2,1,NA,150,NA,"Cozy Studio In City Center","2017-07-22 23:30:14.824132",52.359453,4.863275,"0101000020E61000004ED1915CFE7313407CB94F8E022E4A40"
12930054,1476,38896168,"Entire home/apt",NA,"Amsterdam",NA,"Westerpark",11,5,2,1,NA,108,NA,"Cosy bohemian appartement","2017-07-22 17:53:58.790649",52.382229,4.873052,"0101000020E61000005FD4EE57017E1340994A3FE1EC304A40"
19563471,1476,1464510,"Entire home/apt",NA,"Amsterdam",NA,"Centrum West",0,0,4,2,NA,144,NA,"Home Sweet Home...","2017-07-22 19:58:58.974662",52.375697,4.880067,"0101000020E6100000C4279D4830851340481ADCD616304A40"
13176983,1476,47480994,"Entire home/apt",NA,"Amsterdam",NA,"Centrum West",41,4.5,2,1,NA,119,NA,"Brand New Apartment in City Centre - Jordaan!","2017-07-22 17:48:50.725182",52.372604,4.879067,"0101000020E6100000A9F8BF232A841340ED2DE57CB12F4A40"
19513249,1476,137034066,"Entire home/apt",NA,"Amsterdam",NA,"De Pijp / Rivierenbuurt",0,0,4,3,NA,276,NA,"Amazing family apartment at The Pijp | 4P","2017-07-23 03:47:10.861781",52.355189,4.891209,"0101000020E61000007C9A931799901340117349D5762D4A40"
12896261,1476,7642889,"Entire home/apt",NA,"Amsterdam",NA,"De Baarsjes / Oud West",7,5,2,1,NA,168,NA,"Luxury apartment in Old West, with garden!","2017-07-22 22:31:44.180915",52.362662,4.865528,"0101000020E6100000D316D7F84C76134040C05AB56B2E4A40"
7334465,1476,19156771,"Entire home/apt",NA,"Amsterdam",NA,"De Pijp / Rivierenbuurt",43,4.5,4,1,NA,138,NA,"Modern LoftDesign Apt w/ balcony","2017-07-22 21:13:36.362512",52.340866,4.898568,"0101000020E6100000B3EDB43522981340BF28417FA12B4A40"
18154483,1476,125189361,"Entire home/apt",NA,"Amsterdam",NA,"Centrum West",4,5,4,2,NA,300,NA,"Wonderful big luxury design house in Jordaan","2017-07-23 03:01:34.680352",52.381293,4.8856,"0101000020E6100000B459F5B9DA8A1340CC988235CE304A40"
4811555,1476,9000116,"Entire home/apt",NA,"Amsterdam",NA,"De Pijp / Rivierenbuurt",5,5,4,4,NA,359,NA,"Spacious family apt 10min to centre","2017-07-23 06:03:01.789651",52.342848,4.902889,"0101000020E61000002EAC1BEF8E9C1340DFBF7971E22B4A40"
8728493,1476,45803924,"Entire home/apt",NA,"Amsterdam",NA,"Westerpark",31,5,2,1,NA,144,NA,"Luxury apartment with garden!","2017-07-22 20:18:45.643236",52.383722,4.873208,"0101000020E61000001A6CEA3C2A7E1340BB6070CD1D314A40"
17780075,1476,121420277,"Shared room",NA,"Amsterdam",NA,"Centrum West",3,3.5,2,1,NA,143,NA,"WELLNESS  in the hart of the JORDAAN","2017-07-23 13:05:59.012254",52.379687,4.882436,"0101000020E61000009240834D9D871340B1DB679599304A40"
16877271,1476,112508615,"Entire home/apt",NA,"Amsterdam",NA,"Westerpark",16,4.5,4,2,NA,180,NA,"Nice room/apartment @ Amsterdam Centre","2017-07-22 22:20:15.329223",52.375717,4.874708,"0101000020E6100000C2323674B37F13408FC6A17E17304A40"
1536821,1476,8194617,"Entire home/apt",NA,"Amsterdam",NA,"De Baarsjes / Oud West",104,5,2,0,NA,107,NA,"complete spacious studio in centre","2017-07-22 17:53:04.831776",52.37177,4.872116,"0101000020E6100000FA4509FA0B7D134024D1CB28962F4A40"
15044856,1476,7369703,"Entire home/apt",NA,"Amsterdam",NA,"Centrum West",8,5,2,1,NA,468,NA,"Boutique Loft Canal House in the city center","2017-07-23 05:53:50.839471",52.370758,4.881422,"0101000020E61000004FE61F7D938613407D5D86FF742F4A40"
19570419,1476,26862512,"Private room",NA,"Amsterdam",NA,"Geuzenveld / Slotermeer",0,0,2,1,NA,60,NA,"A home away from home","2017-07-22 16:05:44.040132",52.384272,4.83692,"0101000020E61000002979758E015913405F622CD32F314A40"
9213744,1476,6973466,"Entire home/apt",NA,"Amsterdam",NA,"De Baarsjes / Oud West",11,5,2,1,NA,84,NA,"Sunny & Spacious Apartment","2017-07-22 17:33:27.205990",52.361073,4.851093,"0101000020E6100000096B63EC84671340FB3BDBA3372E4A40"
17147545,1476,29519639,"Entire home/apt",NA,"Amsterdam",NA,"De Baarsjes / Oud West",6,5,2,0,NA,108,NA,"Cosy apartment in De Baarsjes near Vondelpark","2017-07-22 18:10:06.305772",52.362266,4.857469,"0101000020E6100000D655815A0C6E1340F33977BB5E2E4A40"
16350823,1476,64002901,"Entire home/apt",NA,"Amsterdam",NA,"De Pijp / Rivierenbuurt",3,5,3,2,NA,134,NA,"Family place","2017-07-22 20:12:31.827336",52.347771,4.88963,"0101000020E61000007429AE2AFB8E1340A5BF97C2832C4A40"
19853763,1476,52628715,"Entire home/apt",NA,"Amsterdam",NA,"Centrum Oost",0,0,4,2,NA,144,NA,"Huge private canalhouse in City Centre | 2BD","2017-07-22 20:01:01.641411",52.363096,4.901117,"0101000020E6100000817A336ABE9A13407AA702EE792E4A40"
6848342,1476,6538296,"Entire home/apt",NA,"Amsterdam",NA,"De Baarsjes / Oud West",84,5,2,1,NA,180,NA,"Bright apartment in city centre","2017-07-22 22:31:49.536274",52.364698,4.876438,"0101000020E6100000F8E28BF67881134053758F6CAE2E4A40"
7735476,1476,6887919,"Entire home/apt",NA,"Amsterdam",NA,"Westerpark",13,4.5,2,1,NA,101,NA,"Light & modern apt at Westerpark!","2017-07-22 17:26:48.662345",52.384823,4.878915,"0101000020E6100000F9DA334B02841340D2DF4BE141314A40"
18837476,1476,58288512,"Private room",NA,"Amsterdam",NA,"Noord-West / Noord-Midden",9,5,2,1,NA,90,NA,"Cozy Canal view bedroom with private bathroom!","2017-07-22 16:17:22.251978",52.353583,4.854239,"0101000020E6100000F8DEDFA0BD6A1340F6B52E35422D4A40"
846610,1476,4420734,"Entire home/apt",NA,"Amsterdam",NA,"Westerpark",54,4.5,2,1,NA,132,NA,"Studio at a Amsterdam canal","2017-07-22 20:00:05.029781",52.385262,4.880528,"0101000020E610000062D9CC21A98513401E32E54350314A40"
18954673,1476,12954144,"Entire home/apt",NA,"Amsterdam",NA,"Centrum Oost",2,0,2,1,NA,138,NA,"Cozy two story-loft in Amsterdam East!","2017-07-22 19:56:42.848607",52.371416,4.931229,"0101000020E6100000DE58501894B91340079B3A8F8A2F4A40"
2961379,1476,7103554,"Entire home/apt",NA,"Amsterdam",NA,"Oud Oost",11,5,2,1,NA,95,NA,"Beautiful+Central+2phouse+bath","2017-07-22 17:29:12.731366",52.352691,4.913074,"0101000020E6100000C64FE3DEFCA61340F94B8BFA242D4A40"
13818567,1476,52283517,"Entire home/apt",NA,"Amsterdam",NA,"Centrum Oost",23,5,4,2,NA,180,NA,"Beautiful apartment near Amsterdam city center.","2017-07-22 22:29:16.871991",52.363255,4.911519,"0101000020E610000002BB9A3C65A51340E38DCC237F2E4A40"
16551623,1476,17229613,"Entire home/apt",NA,"Amsterdam",NA,"De Pijp / Rivierenbuurt",15,5,4,1,NA,144,NA,"Bohemian Home in Amsterdam’s QuarterLatin -DePijp","2017-07-22 20:32:49.523159",52.351306,4.904839,"0101000020E6100000D594641D8E9E1340BD715298F72C4A40"
940369,1476,5082445,"Entire home/apt",NA,"Amsterdam",NA,"Centrum Oost",37,5,4,2,NA,205,NA,"Appartment City center canals","2017-07-23 02:40:33.297750",52.359725,4.893472,"0101000020E61000001D91EF52EA921340DC4603780B2E4A40"
17716290,1476,15113027,"Entire home/apt",NA,"Amsterdam",NA,"De Baarsjes / Oud West",8,5,2,1,NA,108,NA,"Lovely apartment in Amsterdam West","2017-07-22 18:00:03.598834",52.372583,4.857818,"0101000020E610000036AE7FD7676E1340D505BCCCB02F4A40"
9166708,1476,47710255,"Private room",NA,"Amsterdam",NA,"Westerpark",24,5,2,1,NA,118,NA,"Cosy room with private balcony","2017-07-22 16:27:15.462416",52.378369,4.872168,"0101000020E61000008E78B29B197D1340FD6838656E304A40"
1991341,1476,10253029,"Entire home/apt",NA,"Amsterdam",NA,"Oud Oost",3,4.5,2,1,NA,228,NA,"Charming, tastefull and spacious","2017-07-23 03:15:13.237437",52.355361,4.90852,"0101000020E6100000350C1F1153A213400EA320787C2D4A40"
1015833,1476,5589863,"Entire home/apt",NA,"Amsterdam",NA,"De Pijp / Rivierenbuurt",7,5,2,1,NA,150,NA,"Apartment neighbourhood De Pijp!","2017-07-22 22:38:38.451262",52.350458,4.903076,"0101000020E6100000C23577F4BF9C1340904FC8CEDB2C4A40"
1229932,1476,6709255,"Entire home/apt",NA,"Amsterdam",NA,"Centrum West",36,5,2,1,NA,144,NA,"A little treasure in the jordaan","2017-07-22 20:04:18.132388",52.37307,4.88133,"0101000020E61000004AEF1B5F7B861340328FFCC1C02F4A40"
6777861,1476,35481900,"Entire home/apt",NA,"Amsterdam",NA,"De Pijp / Rivierenbuurt",14,4.5,3,0,NA,150,NA,"Sunny studio with huge balcony","2017-07-22 22:37:52.636032",52.35485,4.900326,"0101000020E610000038F4160FEF991340287E8CB96B2D4A40"
16445747,1476,107862425,"Entire home/apt",NA,"Amsterdam",NA,"De Baarsjes / Oud West",6,5,4,2,NA,330,NA,"DJ Apartment in upcoming Oud West","2017-07-23 05:58:25.777208",52.370696,4.8738,"0101000020E6100000ADFA5C6DC57E134007616EF7722F4A40"
12241843,1476,65885598,"Entire home/apt",NA,"Amsterdam",NA,"Centrum Oost",18,5,2,1,NA,132,NA,"centerlocation@skinnybridge","2017-07-22 19:59:11.572404",52.362911,4.901191,"0101000020E610000053CC41D0D19A1340E82D1EDE732E4A40"
13655161,1476,14620877,"Entire home/apt",NA,"Amsterdam",NA,"Oostelijk Havengebied / Indische Buurt",6,5,4,2,NA,96,NA,"Light, spacious and modern apartment","2017-07-22 17:34:19.107571",52.360261,4.934995,"0101000020E6100000AFB14B546FBD13401B834E081D2E4A40"
7712592,1476,40516874,"Entire home/apt",NA,"Amsterdam",NA,"De Baarsjes / Oud West",14,4.5,2,1,NA,114,NA,"Lovely light and cosy apartment","2017-07-22 18:04:55.471275",52.369408,4.852909,"0101000020E610000034DB15FA60691340BD70E7C2482F4A40"
1746619,1476,9004847,"Entire home/apt",NA,"Amsterdam",NA,"Westerpark",38,5,3,1,NA,155,NA,"Great apt! Central & Cosy BOOK NOW!","2017-07-22 22:23:39.615624",52.377311,4.874591,"0101000020E6100000F58079C8947F1340E5B512BA4B304A40"
8210708,1476,41731130,"Entire home/apt",NA,"Amsterdam",NA,"Westerpark",81,4.5,8,4,NA,288,NA,"Perfect 4 family, comfy beds!","2017-07-23 03:02:13.021019",52.377217,4.873018,"0101000020E6100000FE463B6EF87D1340643F8BA548304A40"
13663860,1476,50812706,"Private room",NA,"Amsterdam",NA,"Noord-West / Noord-Midden",2,0,1,1,NA,66,NA,"Room in cosy apt","2017-07-22 16:09:36.218185",52.352271,4.847543,"0101000020E61000009ED0EB4FE2631340242A5437172D4A40"
18372768,1476,44485042,"Entire home/apt",NA,"Amsterdam",NA,"Buitenveldert / Zuidas",2,0,4,3,NA,234,NA,"Sunny apartment with garden opposite forest","2017-07-23 05:53:30.812747",52.329033,4.856506,"0101000020E6100000A54FABE80F6D13400327DBC01D2A4A40"
14172117,1476,58014773,"Private room",NA,"Amsterdam",NA,"Noord-West / Noord-Midden",7,5,2,1,NA,99,NA,"Sunny room/roof terrace next to Vondelpark","2017-07-22 16:14:47.128438",52.357715,4.850748,"0101000020E6100000B58CD47B2A671340F224E99AC92D4A40"
5102441,1476,26363661,"Entire home/apt",NA,"Amsterdam",NA,"Noord-West / Noord-Midden",46,5,3,0,NA,162,NA,"Studio 3 minutes from Museum Square","2017-07-22 22:48:12.028629",52.35354,4.881581,"0101000020E610000093196F2BBD861340F7E978CC402D4A40"
3631121,1476,12648229,"Entire home/apt",NA,"Amsterdam",NA,"Westerpark",20,4.5,2,1,NA,118,NA,"apartment westerpark, sunny garden","2017-07-22 17:51:12.214032",52.379509,4.874162,"0101000020E6100000B29FC552247F1340D2C43BC093304A40"
6320924,1476,32891825,"Entire home/apt",NA,"Amsterdam",NA,"Ijburg / Eiland Zeeburg",6,5,4,3,NA,168,NA,"Comfortable family house","2017-07-22 22:17:19.209239",52.357443,4.992529,"0101000020E61000008B53AD8559F81340929735B1C02D4A40"
19192594,1476,134257345,"Entire home/apt",NA,"Amsterdam",NA,"De Pijp / Rivierenbuurt",1,0,2,1,NA,179,NA,"Bright&Beautiful| Renovated | Luxurious| W Balcony","2017-07-22 22:39:06.386206",52.352767,4.888966,"0101000020E61000001406651A4D8E1340D40D1478272D4A40"
5362958,1476,27801040,"Entire home/apt",NA,"Amsterdam",NA,"De Aker / Nieuw Sloten",1,0,5,2,NA,450,NA,"Amazing Loft - Old School Building","2017-07-23 06:21:09.248103",52.342167,4.797553,"0101000020E6100000874ECFBBB13013409E62D520CC2B4A40"
10578170,1476,31469796,"Entire home/apt",NA,"Amsterdam",NA,"Westerpark",0,0,2,1,NA,168,NA,"Cosy apartment close to the Jordaan","2017-07-22 22:23:37.567269",52.378142,4.874617,"0101000020E61000003F1A4E999B7F13403C9F01F566304A40"
5596462,1476,5785727,"Entire home/apt",NA,"Amsterdam",NA,"Ijburg / Eiland Zeeburg",26,4.5,4,3,NA,210,NA,"Beautiful familyhouse on best spot","2017-07-23 03:05:45.371564",52.351522,4.995497,"0101000020E61000008010C99063FB13408AE942ACFE2C4A40"
2107244,1476,10743172,"Entire home/apt",NA,"Amsterdam",NA,"De Baarsjes / Oud West",10,4.5,2,1,NA,270,NA,"Central Amsterdam house with garden","2017-07-23 03:12:42.518681",52.363269,4.875723,"0101000020E6100000876BB587BD80134048533D997F2E4A40"
9234428,1476,48000203,"Entire home/apt",NA,"Amsterdam",NA,"Bos en Lommer",6,4,2,1,NA,102,NA,"Bright and cozy apartment w/ balcony, Westerpark","2017-07-22 17:26:46.396113",52.380915,4.85284,"0101000020E6100000EFE192E34E69134026C79DD2C1304A40"
13304765,1476,9255551,"Private room",NA,"Amsterdam",NA,"De Pijp / Rivierenbuurt",98,5,2,1,NA,78,NA,"Recently renovated double bedroom near centre","2017-07-22 16:08:54.176124",52.350549,4.892608,"0101000020E61000008597E0D407921340A05225CADE2C4A40"
19992596,1476,62831267,"Entire home/apt",NA,"Amsterdam",NA,"Bijlmer Oost",0,0,4,3,NA,174,NA,"3 bedroom apartment and free parking in the area","2017-07-23 11:52:34.764723",52.317621,4.973309,"0101000020E6100000209C4F1DABE41340ECC20FCEA7284A40"
7706753,1476,34629623,"Entire home/apt",NA,"Amsterdam",NA,"De Pijp / Rivierenbuurt",5,5,2,0,NA,90,NA,"Cozy apartment/studio in the Pijp!","2017-07-22 17:31:30.397677",52.35158,4.900571,"0101000020E610000071E7C2482F9A1340BEF6CC92002D4A40"
13665277,1476,31673317,"Entire home/apt",NA,"Amsterdam",NA,"Noord-West / Noord-Midden",0,0,4,4,NA,210,NA,"Family Hideout in Beautiful Street @Museumquarter","2017-07-23 03:23:42.928983",52.354125,4.87944,"0101000020E61000004D2D5BEB8B84134017D9CEF7532D4A40"
14687178,1476,46691672,"Entire home/apt",NA,"Amsterdam",NA,"Oud Oost",5,5,4,2,NA,138,NA,"Modern 2BR APT with Patio near the Amstel River","2017-07-22 19:56:54.245772",52.35053,4.912093,"0101000020E610000061A417B5FBA513402922C32ADE2C4A40"
19814335,1476,139982967,"Entire home/apt",NA,"Amsterdam",NA,"Oud Noord",0,0,5,3,NA,336,NA,"Authentic Charming House | Amsterdam Centrum","2017-07-23 05:54:16.676068",52.385945,4.905271,"0101000020E6100000A1116C5CFF9E1340018750A566314A40"
19940689,1476,87318173,"Entire home/apt",NA,"Amsterdam",NA,"De Baarsjes / Oud West",0,0,3,1,NA,144,NA,"Amazing apartment with a channel view","2017-07-22 20:26:51.276926",52.367183,4.864308,"0101000020E610000047AF06280D751340D65240DAFF2E4A40"
16439342,1476,20565967,"Private room",NA,"Amsterdam",NA,"Noord-West / Noord-Midden",0,0,1,1,NA,46,NA,"Lovely Room Amsterdam South","2017-07-22 16:05:41.143112",52.348099,4.853633,"0101000020E61000003E25E7C41E6A134099620E828E2C4A40"
18018663,1476,20452909,"Private room",NA,"Amsterdam",NA,"Centrum Oost",12,4.5,2,1,NA,143,NA,"Charming Private Room in Old City Amsterdam","2017-07-22 16:33:11.425563",52.370662,4.900143,"0101000020E6100000B0E42A16BF9913405BEF37DA712F4A40"
5563817,1476,28846877,"Entire home/apt",NA,"Amsterdam",NA,"Centrum West",0,0,2,0,NA,195,NA,"Prince on the Roof","2017-07-23 02:39:56.388569",52.368451,4.884439,"0101000020E6100000503A9160AA891340D9960167292F4A40"
5955924,1476,30916546,"Entire home/apt",NA,"Amsterdam",NA,"Centrum Oost",1,0,4,2,NA,192,NA,"2 Bedroom city centre apartment","2017-07-23 02:35:40.942609",52.360275,4.888405,"0101000020E61000005969520ABA8D13408048BF7D1D2E4A40"
